1.0	1
0.9835562	1
0.9589052	1
0.9805494	1
0.9558416	1
0.94127727	1
0.79698145	0
0.8010281	0
0.79092836	0
0.79697204	0
0.56813085	0
0.56111753	0
0.56172025	0
0.5410843	0
0.5697544	0
0.56655365	0
0.5623466	0
0.55442077	0
0.5640935	0
0.5003691	0
0.53292423	0
0.53319216	0
0.5167701	0
0.51151353	0
0.5229942	0
0.5128746	0
0.5064115	0
0.52936125	0
0.56612045	0
0.52445877	0
0.50722754	0
0.49169475	0
0.49957436	0
0.54647493	0
0.52769953	0
0.53883636	0
0.5306678	0
0.5403672	0
0.56097233	0
0.54942095	0
0.5527311	0
0.542735	0
0.5502342	0
0.56266624	0
0.56370825	0
0.57814085	0
0.5323695	0
0.5077569	0
0.51536685	0
0.5186699	0
0.50969654	0
0.45303208	0
0.4810872	0
0.5008945	0
0.5137227	0
0.51953214	0
0.5243361	0
0.5247515	0
0.5225723	0
0.5589947	0
0.56524664	0
0.57416344	0
0.5567621	0
0.539023	0
0.5383539	0
0.5163865	0
0.56373405	0
0.5164036	0
0.53628844	0
0.57427514	0
0.5604669	0
0.5234268	0
0.5152949	0
0.5109626	0
0.5756535	0
0.5640967	0
0.58176	0
0.53058285	0
0.53710765	0
0.4977884	0
0.5883242	0
0.5910244	0
0.57595026	0
0.49381778	0
0.49338615	0
0.49840394	0
0.47681698	0
0.47370517	0
0.45969135	0
0.47936633	0
0.47705004	0
0.48641676	0
0.48144045	0
0.47218412	0
0.47772577	0
0.49633676	0
0.4890259	0
0.5003744	0
0.48778793	0
0.49053517	0
0.48906657	0
0.46007702	0
0.4727954	0
0.47603136	0
0.46443278	0
0.507518	0
0.4444976	0
0.6045171	0
0.5606966	0
0.56727755	0
0.49842188	0
0.46465135	0
0.4578161	0
0.5185146	0
0.51033926	0
0.5195483	0
0.50368613	0
0.5131925	0
0.47005558	0
0.61788565	0
0.5827497	0
0.6096276	0
0.52085364	0
0.5059266	0
0.5288316	0
0.49225062	0
0.5125156	0
0.5212185	0
0.5147257	0
0.51882654	0
0.4988036	0
0.48466104	0
0.5326671	0
0.53604585	0
0.5052366	0
0.4911406	0
0.5003787	0
0.49906123	0
0.48788604	0
0.53588134	0
0.46813452	0
0.48942408	0
0.4807241	0
0.57424295	0
0.5959499	0
0.58893657	0
0.55105096	0
0.5438405	0
0.5398971	0
0.5584694	0
0.56263286	0
0.5591363	0
0.59793776	0
0.558939	0
0.53484195	0
0.55846083	0
0.5587323	0
0.5393184	0
0.54274654	0
0.54772115	0
0.5181449	0
0.5732605	0
0.55764186	0
0.54501104	0
0.48363256	0
0.4557951	0
0.4708141	0
0.47679937	0
0.45798454	0
0.45515996	0
0.47061124	0
0.47378808	0
0.45908457	0
0.48085043	0
0.46209684	0
0.47663525	0
0.3970973	0
0.4838742	0
0.39589813	0
0.4294598	0
0.51270276	0
0.57804483	0
0.53258795	0
0.5569322	0
0.5898354	0
0.5430039	0
0.5553521	0
0.5826154	0
0.5609035	0
0.5567704	0
0.55599856	0
0.5608457	0
0.5535138	0
0.6174422	0
0.57928944	0
0.5704735	0
0.652282	0
0.66496325	0
0.68186545	0
0.7263547	0
0.7279511	0
0.640982	0
0.67986333	0
0.55273664	0
0.67176044	0
0.6196238	0
0.5452361	0
0.5305913	0
0.5501158	0
0.54025936	0
0.5536032	0
0.55056834	0
0.5358029	0
0.5447357	0
0.55881715	0
0.52298635	0
0.512747	0
0.49581254	0
0.5335255	0
0.44333738	0
0.45209146	0
0.43886688	0
0.4351572	0
0.43732017	0
0.43782228	0
0.44363573	0
0.44196826	0
0.42505956	0
0.43181983	0
0.46245834	0
0.44566616	0
0.48165184	0
0.4768488	0
0.46281078	0
0.49819177	0
0.49984136	0
0.47724202	0
0.4775995	0
0.46379665	0
0.47708023	0
0.4911887	0
0.52194613	0
0.48452976	0
0.45402423	0
0.50100064	0
0.4814028	0
0.44158947	0
0.4627949	0
0.48675796	0
0.4407342	0
0.41997808	0
0.45818153	0
0.45606261	0
0.46495923	0
0.4658749	0
0.44744056	0
0.4640447	0
0.4719654	0
0.45587468	0
0.46842122	0
0.46437016	0
0.47724915	0
0.4815695	0
0.44672304	0
0.5406338	0
0.53825843	0
0.47115907	0
0.48385593	0
0.49882188	0
0.4895949	0
0.49269423	0
0.493748	0
0.47311115	0
0.47511342	0
0.5374642	0
0.5356344	0
0.5079124	0
0.5126377	0
0.53672075	0
0.5443378	0
0.52128524	0
0.52130353	0
0.52278763	0
0.5344451	0
0.5276399	0
0.52320564	0
0.5608745	0
0.55371094	0
0.5438267	0
0.568733	0
0.54364586	0
0.5662705	0
0.53862596	0
0.54583484	0
0.5552244	0
0.563148	0
0.53362364	0
0.5361289	0
0.47890064	0
0.5135088	0
0.5598627	0
0.5320658	0
0.4857062	0
0.4667406	0
0.5249183	0
0.5034056	0
0.49015713	0
0.5062847	0
0.60151875	0
0.55099785	0
0.6538878	0
0.58179176	0
0.7551074	0
0.75005656	0
0.6968567	0
0.67589974	0
0.53789973	0
0.5463147	0
0.56329364	0
0.51287824	0
0.49818003	0
0.5114806	0
0.53446954	0
0.49101794	0
0.5343158	0
0.4955297	0
0.46976647	0
0.53853714	0
0.5488273	0
0.5541778	0
0.5482975	0
0.5757679	0
0.5355226	0
0.5566751	0
0.5105762	0
0.57678396	0
0.60303664	0
0.5080314	0
0.50909257	0
0.49572244	0
0.61801577	0
0.63815516	0
0.5803926	0
0.6348021	0
0.6612768	0
0.6633934	0
0.6469203	0
0.67728424	0
0.6651955	0
0.6060379	0
0.5942271	0
0.6205673	0
0.4595315	0
0.46952063	0
0.5067029	0
0.4956925	0
0.49802637	0
0.47129044	0
0.46345308	0
0.4630959	0
0.42068467	0
0.42134833	0
0.452266	0
0.44847664	0
0.4689405	0
0.46011788	0
0.44748104	0
0.4503593	0
0.4575607	0
0.44328287	0
0.51871777	0
0.5123236	0
